smiles
CCOP(=O)(OCC)N1C/C(=C\c2ccc(C)cc2)C(=O)/C(=C/c2ccc(C)cc2)C1
CCOP(=O)(OCC)c1ccc(NC(=O)[C@H]2Cc3cc(OC)c(OC)cc3C(=O)CS2)cc1
CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OC[C@H](N)C(=O)O
CCCCCCCCOP(=O)([O-])OCC[N+](C)(C)CCCCCCCC
CCCCCCCC(=O)NC(COP(=O)(O)O)c1cccc(OCC(C)C)c1
CCCCCCCC/C=C\CCCCCCCC(=O)N[C@H](C)COP(=O)(O)O
CC(C)n1c(C#CP(=O)(O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
CC(C)C[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O
O=C1c2ccccc2S(=O)(=O)N1COP(=O)(c1ccccc1)c1ccccc1
CCCCOCCC12CC3CC(C1)CC(CCOP(=O)([O-])OCC[N+](C)(C)C)(C3)C2
CCCCOP(=O)(OCCCC)C(Nc1ccc2c(c1)OCO2)c1ccc2c(c1)OCO2
O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1
CCCCCCCCc1ccc([C@H]2CC[C@@](N)(COP(=O)(O)O)C2)cc1
CN(C)c1ccc(-c2cc(-c3ccc(C(=O)O)s3)cc(C(C)(C)C)[s+]2)cc1.F[P-](F)(F)(F)(F)F
COCP(=O)(N[C@@H](C)C(=O)OCC(C)C)Oc1c(C(C)C)cccc1C(C)C
O=C([O-])CN1C(=O)C(OP(=O)([O-])CCCCc2ccccc2)CCc2ccccc21.[Na+].[Na+]
C=COCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCOCC1
CC(C)c1nc(C(C)(C)C)cc(-c2ccc(F)cc2)c1COP(=O)([O-])C[C@H](O)CC(=O)[O-].[Na+].[Na+]
O=C(O)COc1c(F)cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1F
CC1(C)OC[C@H]([C@H]2O[P@](=O)(c3ccccc3)[C@@H](Oc3ccc(N)cc3)[C@H]3OC(C)(C)O[C@H]32)O1
CCCCCCCCCCCCCCCCOCCCOP(=O)([O-])CCCC(=O)N(C)O.[Na+]
O=C(O)[C@@H]1C[C@H](c2ccccc2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1
CC(C)OP(=O)(OC(C)C)C(NCc1ccccc1)c1ccccc1
CCCCCCCCCCCCCCCCOP(=O)([O-])O[C@@H]1CCCC[C@H]1[N+](C)(C)C
CC(C)c1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1COP(=O)([O-])C[C@H](O)CC(=O)[O-].[Na+].[Na+]
CCCCCCCCCCCCCCC(COP(=O)([O-])OCC[N+](C)(C)C)OCC
C[N+](C)(C)CCOP(=O)([O-])OCCCCCC1CCCCCCCCCCCCCC1
O=C(O[C@H]1[C@H](O)[C@H]2OP(=O)([O-])O[C@H]2[C@@H]2NC(=O)c3c(cc4c(c3O)OCO4)[C@H]21)c1ccccc1.[Na+]
CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCCCCC1
O=C(Nc1ccc2ccccc2c1)C(c1cccc2ccccc12)P(=O)(O)O
Cc1cc(C)cc(CC(CP(=O)(O)C(N)CCc2ccccc2)C(=O)O)c1
CCCCCCCCCCCCCCCCOCCCOP(=O)([O-])OCC[N+](C)(C)C
CCCCOC(=O)NC(CCc1ccccc1)CP(=O)(OCCCC)OCCCC
COC(=O)[C@@H](NP(=O)(Oc1cccc2ccccc12)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(C)C
CCCCCCOCCC12CC3CC(C1)CC(CCOP(=O)([O-])OCC[N+](C)(C)C)(C3)C2
CCCCCCCCCCCC(=O)OCC(COP(=O)([S-])OCC[N+](C)(C)C)OC
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC
CCCCCCCCc1ccc([C@@H]2CC[C@@](N)(COP(=O)(O)O)C2)cc1
CC(C)c1c(C#CP(=O)(O)C[C@@H](O)CC(=O)O)n(-c2ccc(F)cc2)c2ccccc12
CCOC1(OCC)C2c3cc(OC)ccc3C([n+]3ccccc32)C1(C)C.F[P-](F)(F)(F)(F)F
CCCCOP(=O)(OCCCC)C(N[C@@H](C)c1ccccc1)c1ccc2c(c1)OCO2
CCCCCCCC/C=C\CCCCCCCC(=O)NCCOP(=O)(O)O
CCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OC[C@H](N)C(=O)O
CCCCCCCCCCCCCCCCOP(=O)([O-])CCC[N+](C)(C)C
CCCCCCCOc1cccc(CCC(=O)OC[C@@H](O)COP(=O)(O)OC[C@H](N)C(=O)O)c1
CCN(CC)C(=O)c1ccccc1-c1cc(C(C)(C)C)[se+]c(C(C)(C)C)c1.F[P-](F)(F)(F)(F)F
CCOP(=O)(OCC)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1
CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C(OCC(=O)N(C)O)c1ccc(F)c(F)c1
NC(CO)(CCc1ccc(Oc2ccc(Cc3ccccc3)cc2)cc1)COP(=O)(O)O
COC(=O)CNP(=O)(Oc1ccccc1)Oc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1
CCCCCCCC/C=C\CCCCCCCC(=O)NCCOP(O)(O)=S
CS(=O)(=O)NC(=O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1
CC(C)c1c(/C=C/P(=O)(O)C[C@@H](O)CC(=O)O)n(-c2ccc(F)cc2)c2ccccc12
C[C@H](NP(=O)(Oc1ccccc1)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(=O)OC1CCCCC1
CCCC[C@]1(CC)CS(=O)(=O)c2cc(OCCP(=O)(O)O)c(OC)cc2[C@@H](c2ccccc2)N1
CC(=O)c1cccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)c1
Cc1cccc(C[C@H](COP(=O)(O)O)NC(=O)c2ccc3ccccc3c2)c1
NCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
CCCCCCCCCCCCCCCCOP(=O)([O-])O[C@@H]1CCC[C@H]1[N+](C)(C)C
CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)O)CC(C)C
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCOCC1.O
COc1ccc([C@@H]2[C@@H](P(=O)(O)CCc3ccccc3)C(=O)N2c2ccccc2)cc1
O=C1[C@@H]2[C@H]3CC[C@H](O3)[C@@H]2C(=O)N1CCCCOP(=O)(Oc1ccccc1)Oc1ccccc1
CCCCCCCCCCCCCCCCOP(=O)(O)OCCSC(=S)N1CCCCCC1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CONC(=O)C(C)P(=O)(O)O
O=C(O)C[C@@H](O)CP(=O)(O)OCc1c(-c2ccc(F)cc2)cc(-c2ccccc2)nc1C1CC1
CCCCCCC[N+]12CCC(CC1)C(=O)C2CCCc1ccc(Cl)cc1.O=P([O-])(O)O
CCCCOc1ccc(-c2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)cc1F
CC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C
CCOP(=O)(Cc1ccc(NC(=O)[C@@H]2Cc3cc(OC)c(OC)cc3C(=O)CS2)cc1)OCC
CCCCCCCCCCCCCCCCOP(=O)([O-])OCCC[n+]1ccccc1
CCc1c(C#CP(=O)(O)C[C@@H](O)CC(=O)O)n(-c2ccc(F)cc2)c2ccccc12
CCCCCCCC(=O)NC(COP(=O)(O)O)c1cccc(OC2CCCC2)c1
Cc1nc(-c2ccccc2)c(C)c(-c2ccc(F)cc2)c1CCP(=O)([O-])C[C@H](O)CC(=O)[O-].[Na+].[Na+]
O=C1CC(c2ccc(P(=O)(OCOC(=O)C3CCCC3)OCOC(=O)C3CCCC3)o2)=NO1
CCCCCCCCCCC[N+](C)(C)CCOP(=O)([O-])OCCCCCC
CCOC1(OCC)C2c3cccc(OC)c3C([n+]3ccccc32)C1(C)C.F[P-](F)(F)(F)(F)F
CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OC[C@H](NC)C(=O)O
CCOP(=O)(OCC)C(NC(=O)COc1cccc(C(F)(F)F)c1)c1ccc(OC)cc1
CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C(CCC(=O)N(C)O)c1ccc(F)c(F)c1
C[C@@H]1OC(=O)c2c(O)cc(NCCOP(=O)(O)O)cc2/C=C/C[C@H](O)[C@H](O)C(=O)/C=C\[C@H]1C
CCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)CCCCCCCC
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCNC(=O)C(CP(=O)(O)O)C(=O)O
CCOP(=O)(OCC)N1C/C(=C\c2ccc(OC)cc2)C(=O)/C(=C/c2ccc(OC)cc2)C1
CCCCCCCCc1ccc([C@@H]2C[C@@H](COP(=O)(O)O)N[C@H]2CO)cc1
CCCCCCCCCCCCCCNC1CCCCC1CP(=O)(O)O
CCOP(=O)(Cc1ccc(-c2nc3cc(OC(C)=O)ccc3s2)cc1)OCC
CCCCCCC#CCCCCCCSCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C
O=C(O)CCNC(=O)C(Cc1ccccc1)CP(=O)(O)OCCc1ccccc1
O=P(CCCCCCN=C=S)(OCc1ccccc1)OCc1ccccc1
CCCCOP(=O)(OCCCC)C(NC(=O)COc1ccccc1Cl)c1ccccc1
CCCCCCCC/C=C\CCCCCCCCOP(=O)(O)OCC[N+](C)(C)C.[Br-]
CCCC[C@]1(CC)CS(=O)(=O)c2cc(CP(=O)(O)O)c(OC)cc2[C@H](c2ccccc2)N1
CCOP(=O)(CCc1ccc(NC(=O)[C@H]2Cc3cc4c(cc3C(=O)[C@H](C)S2)OCO4)cc1)OCC
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(CC)CC
C[N+](C)(C)C1CCCC1OP(=O)([O-])OCCCCCCCCCCC=C1CCCCC1
CCCCCCCCCC(=O)NC(c1cccc2ccccc12)P(=O)(O)O
CCCCCCCCCCCCCCCC(=O)N[C@@H](COP(=O)(O)O)Cc1ccccc1
FC(F)(F)Sc1ccc2c(c1)C(=C1CCN(CC3CC3)CC1)c1ccccc1C=C2.O=P(O)(O)O
CCCCCCCCCCCCCCCCSCCOP(=O)([O-])OCC[N+](C)(C)C
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCCC1
Cc1ccc(/C=C2\CN(P(=O)(O)O)C/C(=C\c3ccc(C)cc3)C2=O)cc1
CC(=O)NC(=O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]
Br.Br.NCCCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
COP(=O)(C[C@@H](O)CC(=O)O)NCc1c(C)cc(C)cc1-c1ccc(F)c(C)c1
CCCCCCCC(=O)NC(COP(=O)([O-])[O-])c1cccc(OC2CCCC2)c1.[Na+].[Na+]
CCc1ccc(CCc2ccc(CCC(N)(CO)COP(=O)(O)O)cc2)cc1
CCCCCCCCCCCCCO[C@@H]1CCC[C@H]1COP(=O)([O-])OCC[N+](C)(C)C
CCOP(=O)(OCC)C1c2ccccc2-c2ccc3ccccc3c2N1C
CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C
CCCCCCCCCCCCCCC[C@@H]1C[N+](C)(C)CCO[P@@](C)(=O)O1
COC(=O)[C@H](C)NP(=O)(Oc1ccccc1)Oc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1
O=C1CC(c2ccc(P(=O)(OCOC(=O)OCc3ccccc3)OCOC(=O)OCc3ccccc3)o2)=NO1
O=C(Nc1ccc2ccccc2c1)C(c1coc2ccccc12)P(=O)(O)O
COc1ccc2c(/C=C(\C)C(=O)c3cc(OC)c(OC)c(OC)c3)cn(P(=O)([O-])[O-])c2c1.[Na+].[Na+]
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](F)COP(=O)(O)OC[C@H](N)C(=O)O
CCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)CCCCCCC
CCCCCCCCCCCCCCCC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)O
CC(C)(C)c1ccc(OP(=O)([O-])Oc2cccc(C[n+]3ccsc3)c2)cc1
CCCCCCCCCCCCCO[C@H]1CCC[C@H]1COP(=O)([O-])OCC[N+](C)(C)C
CCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCCCC1
CCCCOP(=O)(OCCCC)C(Nc1cccc(Cl)c1)c1ccc2c(c1)OCO2
CCOP(=O)(CCCN1C/C(=C\c2cccs2)C(=O)/C(=C/c2cccs2)C1)OCC
COc1cc2c(cc1OC)C(=O)CS[C@@H](C(=O)Nc1ccc(CP3(=O)OCC(C)CO3)cc1)C2
COc1cc2c(cc1OC)C(=O)CS[C@@H](C(=O)Nc1ccc(CP3(=O)OCCCCO3)cc1)C2
CC(C)(C)c1cc(-c2ccc(C(=S)N3CCCCC3)s2)cc(C(C)(C)C)[s+]1.F[P-](F)(F)(F)(F)F
COc1ccc2c(/C=C(\C)C(=O)c3cc(OC)c(OC)c(OC)c3)cn(P(=O)(O)O)c2c1
N#CC(C(=O)c1ccco1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
CCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O[C@@H](C)[C@H](N)C(=O)O
CC(C)c1cc(-c2ccc(F)cc2)c(C#CP(=O)([O-])C[C@H](O)CC(=O)[O-])c(C(C)C)n1.[Na+].[Na+]
O=C(O)CCC(NC(=O)OCc1ccccc1)P(=O)(Oc1ccccc1)Oc1ccccc1
O=C(Nc1ccc2ccccc2c1)C(c1csc2ccc(Cl)cc12)P(=O)(O)O
CCCCC(CCCC)CCCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC
COP(=O)(OC)[C@@H](C(=O)C12CC3CC(CC(C3)C1)C2)[C@H](C[N+](=O)[O-])c1ccccc1
CCCCCCCCCCS(=O)(=O)NC(CCCCCC)COP(=O)(O)CC
C/C(=C\COP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1ccccc1)CO[Si](C)(C)C(C)(C)C
C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCS
CCCCCCCC(=O)NC(COP(=O)([O-])[O-])c1cccc(OCC(C)C)c1.[Na+].[Na+]
Cc1ccc(Sc2ccc(-c3ccc(CCC(N)(CO)COP(=O)(O)O)c(Cl)c3)c(F)c2)cc1
Cc1cc(-c2ccc(F)cc2)c(C#CP(=O)(O)C[C@H](O)CC(=O)O)c(C(C)C)n1
CCOP(=O)(OCC)C(NC(=O)COc1ccc(Cl)cc1)c1ccc(OC)cc1
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN
CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)O[C@@H](C)[C@H](N)C(=O)O
CCOP(=O)(OCC)SCCCCCCCCCCN1C(=O)c2ccccc2C1=O
CCCCCCCCCCCCCCCOP(=O)([O-])COCC[N+](C)(C)C
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OC[C@H](N)C(=O)O
CCCCCCCCCCOCCOCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OC[C@@H](N)C(=O)O
CCOP(=O)(OCC)C(NC(=O)c1cc(OC)c(OC)c(OC)c1)c1ccccc1
CCCCCCCCCCCCCC(=O)NC(c1cccc2ccccc12)P(=O)(O)O
CCCCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C1CC1.O
CCCCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCSCC1
CCCCCCCCCCCCCCCCCCC(N)CCP(=O)(O)O
CCCCCCCCCCCCCCCC(=O)N1CCCC1C(=O)CP(=O)(O)O
CC(O)(C(=O)Nc1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1)C(F)(F)F
CCOP(=O)(OCC)C(NC(=O)/C=C/c1ccccc1)c1ccccc1F
O=P(O)(O)C(CCCc1ccc(-c2ccc(-c3ccccn3)cc2)cc1)S(=O)(=O)O
O=C(NCc1ccc(OCC2CCCCC2)c(Cl)c1)c1ccc(OP(=O)(O)O)cc1
CCCCCCCCCCS(=O)(=O)NC(CCCCCC)COP(=O)(O)OCCCC
CCCCCCCCCCCCO[C@@H]1CCC[C@H]1COP(=O)([O-])OCC[N+](C)(C)C
C[N+]1(CCOP(=O)([O-])OCCCCC=C2C3CC4CC(C3)CC2C4)CCCCC1
CCCCCCCCCCCCCC(=O)Nc1ccc(CP(=O)(O)O)cc1
C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCc1ccc(I)cc1
CCCCCCCC/C=C\CCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
CC(C)c1nc(C2CC2)cc(-c2ccc(F)cc2)c1C#CP(=O)(O)C[C@H](O)CC(=O)O
CCCCCC[C@@H]1CCc2cc([C@H]3CC[C@](N)(COP(=O)(O)O)C3)ccc2C1
CC(C)CCCC(N[C@@H](Cc1ccc2c(c1)oc1ccccc12)C(=O)O)P(=O)(O)O
CCCCCCCCCCCCCCOP(=O)([O-])CCC[N+](C)(C)C
CCOP(=O)(OCC)[C@@H]1[C@@H](C(=O)c2ccccc2O)[C@H](c2cc(OC)c(OC)c(OC)c2)ON1C
CCCCCCCCCCCCCCCCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O
C=COCCCCCCCCCCCCOP(=O)([O-])OCC[N+]1(C)CCOCC1
CCCCOP(=O)(CC(CCc1ccccc1)NS(=O)(=O)c1ccc(C)cc1)OCCCC
CS(=O)(=O)NC(=O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-]
CCCCCCCCCCCCCCCC(=O)OCC(COP(=S)([S-])OCC[N+](C)(C)C)OC
CCCCCCCCCCCCCCCC1C[N+](C)(C)CCOP(C)(=O)O1
CCCCOC(=O)OCOP(=O)(OCOC(=O)OCCCC)C(CCC(=O)NO)c1ccc(F)c(F)c1
C[C@H](NP(=O)(Oc1ccccc1)O[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1F)C(=O)OC1CCCCC1
CN(C)c1ccc(P(c2ccccc2)c2ccccc2)cc1
CCCCCCCCCc1ccc(CN[C@H]2CCC[C@H](P(=O)(O)O)C2)cc1
CCCCCCCCC[N+](C)(C)CCOP(=O)([O-])OCCCCCCCC
CCCCCCCCCCCCCCCCCC(=O)OCCCOP(=O)(O)O[C@H](C)[C@H](N)C(=O)O
CCCCCCCCCCCCCCCCCC(=O)CCCCOP(=O)(O)OC[C@H](N)C(=O)O
CCCCCCCC/C=C\CCCCCCCC(=O)NCCC(F)P(=O)(O)O
C=CCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OCc1cccc2ccccc12
C[N+](C)(C)CCOP(=O)([O-])OCC(COCc1ccccc1)Oc1ccccc1
CC(C)c1nc(-c2cccs2)cc(-c2ccc(F)cc2)c1C#CP(=O)(O)C[C@H](O)CC(=O)O
CCOP(=O)(Cc1cccc(NC(=O)[C@H]2Cc3cc4c(cc3C(=O)[C@H](C)S2)OCO4)c1)OCC
CC(C)c1cc(-c2ccc(F)cc2)c(C#CP(=O)(O)C[C@H](O)CC(=O)O)c(C(C)C)n1
COc1ccc([C@@H]2[C@@H](Oc3ccccc3)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O
CCCCCCCCCCCCCCCCCC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C
CCCCCCCC/C=C\CCCCCCCC(=O)N[C@H](CO)COP(=O)(O)O
CCOP(=O)(CCCCC1(C(=O)NCC(F)(F)F)c2ccccc2-c2ccccc21)OCC
CCCCCCCC(=O)NC(COP(=O)(O)O)c1cccc(OC2CCC2)c1
Cc1ccc(CCCC(=O)c2ccc(COC[C@@](C)(N)COP(=O)(O)O)c(Cl)c2)cc1
CCCCCCCCc1ccc2c(c1)CC[C@@H](C(N)(CO)COP(=O)(O)O)C2
CCCCCCCC/C=C\CCCCCCCCOCCCOP(=O)(O)OC[C@H](N)C(=O)O
CCCOP(=O)(OCCC)C(NC(=O)COc1cccc(C(F)(F)F)c1)c1ccc(OC)cc1
NC(CO)(CCc1ccc(-c2ccc(OCc3ccccc3)cc2)cc1Cl)COP(=O)(O)O
CCC(C(=O)NC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)P(=O)(O)O
Br.Br.CCCNCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
CCOP(=O)(OCC)C(NC(=O)c1cc(OC)c(OC)c(OC)c1)c1ccccc1F
CCCCCCCCCCCCCCCC[C@H](COP(=O)(O)OC)NC(C)=O
CCCOP(=O)(OCCC)C(NC(=O)c1ccccc1C(F)(F)F)c1ccccc1
O=C1c2ccccc2C(=O)N1CCP(=O)(c1ccccc1)c1ccccc1
CCCCCCc1ccc2c(CCC(N)(CO)COP(=O)(O)O)cccc2c1
CCCCOP(=O)(OCCCC)C(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)c1ccccc1
O=C(Nc1ccc2ccccc2c1)C(c1csc2ccccc12)P(=O)(O)O
CCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)CCCCCCCCCC
O=P([O-])(Oc1cccc(C[n+]2ccsc2)c1)Oc1cccc(-c2ccccc2)c1
CCCCCCCCCCCCCCC1COC(COP(=O)([O-])OCC[n+]2ccsc2)C1
Cc1c[n+](Cc2cccc(OP(=O)([O-])Oc3ccc(OCc4ccccc4)cc3)c2)cs1
NC(CO)(CCc1ccc(Sc2cccc(OCc3ccccc3)c2)cc1Cl)COP(=O)(O)O
CCCCNC(=O)OC(CCc1ccccc1)CP(=O)(OCCCC)OCCCC
COC(=O)CNP(=O)(Oc1ccccc1)Oc1ccc2c(=O)c(-c3ccc(O)cc3)coc2c1
CCCCCCCCCCCC/C=C\CCOC[C@H](O)COP(=O)([O-])OCC[N+](C)(C)C
CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C(CCC(=O)NO)c1ccc(F)c(F)c1
CCCCCCCOc1ccccc1CCC(=O)OCCCOP(=O)(O)OC[C@H](N)C(=O)O
O=C1c2ccccc2S(=O)(=O)N1COP(=O)(OCc1ccccc1)OCc1ccccc1
CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C
C[N+](C)(C)CCOP(=O)([O-])OCCCCC/C=C/C=C/C=C/C=C/c1ccccc1
