smiles
B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)nc(SC)nc32)[C@H](O)[C@@H]1O)OP(=O)(O)O
B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O
B[P@](=O)(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)CP(=O)(O)O
B[PH](O)(OC[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(=O)(O)O
Br.Br.CCCCCCNCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
Br.Br.CCCCCNCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
Br.Br.CCCCNCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
Br.Br.CCCNCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
Br.Br.CCNCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
Br.Br.NCCCCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
Br.Br.NCCCC[C@H](N)C(=O)N1CCC[C@H]1P(=O)(Oc1ccccc1)Oc1ccccc1
Br.Br.NCC[PH](c1ccccc1)(c1ccccc1)c1ccccc1
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.C=C.CCN1CCN(CC)C1
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.C=C.CN1CCN(c2ccccc2)C1
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.C=C.c1cocn1
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CC(=O)C1=C[CH]C2=CC=CNC2=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CC(C)(C)N1[C]N(C(C)(C)C)C=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CC(C)N1[C]N(C(C)C)C=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CC(C)N1[C]N(C(C)C)CC1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CC12CN[P](NC1)NC2.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CC1=C(C)N(C)[C]N1C.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CC1=CC=CN[CH]1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CC1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CCCCN1[C]N(CCCC)c2ccccc21.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CCN1[C]N(CC)C=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CN(C)C1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CN(C)[C]1C=CC=CN1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CN(C)[P](N(C)C)N(C)C.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CN1CCN2CCN(C)[P]1N(C)CC2.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CN1[C]N(C)C(Cl)=C1Cl.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CN1[C]N(C)C=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CN1[C]N(C)CC1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CN1[C]N(c2ccccc2)C=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.COC1=CC=CN[CH]1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.COC1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.COC1=N[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CO[C]1C=CC=CN1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.CO[P](OC)N(C)C.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.C[C]1C=C(C)C=C(C)N1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.C[C]1C=CC=C(C)N1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.C[C]1C=CC=CN1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.ClC1=CC=CN[CH]1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.ClC1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.Cl[C]1C=CC=CN1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.FC1=CC=CN[CH]1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.FC1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.F[C]1C=C(F)C=C(F)N1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.F[C]1C=CC=CN1.[CH2]C
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.[CH2]C.[CH]1C=CC=CN1
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.[CH2]C.[CH]1NC=CN1c1ccccc1
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.[CH2]C.[CH]1NC=CO1
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.[CH2]C.c1ccc([C]2NCCN2)cc1
Br.C1CCC([P](C2CCCC2)C2CCCC2)C1.[CH2]C.c1cocn1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.C=C.CCN1CCN(CC)C1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.C=C.CN(C)[C]1C=CC=CN1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.C=C.COC1=CC=CN[CH]1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.C=C.F[C]1C=C(F)C=C(F)N1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.C=C.c1cocn1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CC(=O)C1=C[C]2NC=CC=C2C=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CC(C)(C)N1[C]N(C(C)(C)C)C=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CC(C)N1[C]N(C(C)C)C=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CC(C)N1[C]N(C(C)C)CC1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CC12CN[P](NC1)NC2.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CC1=C(C)N(C)[C]N1C.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CC1=CC=CN[CH]1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CC1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CN(C)C1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CN(C)[P](N(C)C)N(C)C.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CN1[C]N(C)C(Cl)=C1Cl.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CN1[C]N(C)C=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CN1[C]N(C)CC1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CN1[C]N(c2ccccc2)C=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CN1[C]N(c2ccccc2)CC1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.COC1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.COC1=N[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CO[C]1C=CC=CN1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.CO[P](OC)N(C)C.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.C[C]1C=C(C)C=C(C)N1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.C[C]1C=CC=C(C)N1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.C[C]1C=CC=CN1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.ClC1=C(Cl)N[C]N1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.ClC1=CC=CN[CH]1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.ClC1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.Cl[C]1C=CC=CN1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.FC1=CC=CN[CH]1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.FC1=C[CH]NC=C1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.F[C]1C=CC=CN1.[CH2]C
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.[CH2]C.[CH]1C=CC=CN1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.[CH2]C.[CH]1NC=CN1c1ccccc1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.[CH2]C.[CH]1NC=CO1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.[CH2]C.c1ccc([C]2NCCN2)cc1
Br.C1CCC([P](C2CCCCC2)C2CCCCC2)CC1.[CH2]C.c1cocn1
Br.C=C.CC(=O)C1=C[C]2NC=CC=C2C=C1.Cc1ccccc1[P](c1ccccc1)c1ccccc1
Br.C=C.CC(C)(C)C[P](C(C)(C)C)C(C)(C)C.CCN1CCN(CC)C1
Br.C=C.CC(C)(C)C[P](C(C)(C)C)C(C)(C)C.CN1CCN(c2ccccc2)C1
Br.C=C.CC(C)(C)C[P](C(C)(C)C)C(C)(C)C.FC1=CC=CN[CH]1
Br.C=C.CC(C)(C)C[P](C(C)(C)C)C(C)(C)C.c1cocn1
Br.C=C.CC(C)(C)N1[C]N(C(C)(C)C)C=C1.CO[P](OC)OC
Br.C=C.CC(C)(C)N1[C]N(C(C)(C)C)C=C1.Cc1cccc([P](c2cccc(C)c2)c2cccc(C)c2)c1
Br.C=C.CC(C)(C)[P](C(C)(C)C)C(C)(C)C.CN1CCN(C)C1
Br.C=C.CC(C)(C)[P](C(C)(C)C)C(C)(C)C.CN1CCN(c2ccccc2)C1
Br.C=C.CC(C)(C)[P](C(C)(C)C)C(C)(C)C.c1cocn1
Br.C=C.CC(C)(C)[P](c1ccccc1)c1ccccc1.CC(C)N1CCN(C(C)C)C1
Br.C=C.CC(C)(C)[P](c1ccccc1)c1ccccc1.CN1CCN(C)C1
Br.C=C.CC(C)(C)[P](c1ccccc1)c1ccccc1.CN1CCN(c2ccccc2)C1
Br.C=C.CC(C)(C)[P](c1ccccc1)c1ccccc1.c1cocn1
Br.C=C.CC(C)N1CC2(C)CN(C(C)C)[P]1N(C(C)C)C2.CCN1CCN(CC)C1
Br.C=C.CC(C)N1CC2(C)CN(C(C)C)[P]1N(C(C)C)C2.CCO[P](OCC)OCC
Br.C=C.CC(C)N1CC2(C)CN(C(C)C)[P]1N(C(C)C)C2.CN1CCN(c2ccccc2)C1
Br.C=C.CC(C)N1CC2(C)CN(C(C)C)[P]1N(C(C)C)C2.FC1=CC=CN[CH]1
Br.C=C.CC(C)N1CC2(C)CN(C(C)C)[P]1N(C(C)C)C2.c1ccoc1
Br.C=C.CC(C)N1CC2(C)CN(C(C)C)[P]1N(C(C)C)C2.c1cocn1
Br.C=C.CC(C)N1CCN(C(C)C)C1.CC(C)[P](C(C)C)C(C)C
Br.C=C.CC(C)N1CCN(C(C)C)C1.CC(C)[P](C)C(C)C
Br.C=C.CC(C)N1CCN(C(C)C)C1.CCO[P](OCC)c1ccccc1
Br.C=C.CC(C)N1CCN(C(C)C)C1.CN(C)c1ccc([P](C(C)(C)C)C(C)(C)C)cc1
Br.C=C.CC(C)N1CCN(C(C)C)C1.Cc1cc(C)c([P](C2CCCCC2)C2CCCCC2)c(C)c1
Br.C=C.CC(C)N1CCN(C(C)C)C1.Cc1ccc([P](c2ccc(C)cc2)c2ccc(C)cc2)cc1
Br.C=C.CC(C)N1CCN(C(C)C)C1.Fc1ccc([P](c2ccc(F)cc2)c2ccc(F)cc2)cc1
Br.C=C.CC(C)N1[C]N(Cc2ccccc2)c2ccccc21.Cl[P](Cl)Cl
Br.C=C.CC(C)O[P](OC(C)C)OC(C)C.CCN1CCN(CC)C1
Br.C=C.CC(C)O[P](OC(C)C)OC(C)C.CN1CCN(C)C1
Br.C=C.CC(C)O[P](OC(C)C)OC(C)C.CN1CCN(c2ccccc2)C1
Br.C=C.CC(C)O[P](OC(C)C)OC(C)C.c1cocn1
Br.C=C.CC(C)[P](C(C)C)C(C)C.CN1CCN(C)C1
Br.C=C.CC(C)[P](C(C)C)C(C)C.Cc1cc(C)c(N2[C]N(c3c(C)cc(C)cc3C)CC2)c(C)c1
Br.C=C.CC(C)[P](C(C)C)C(C)C.c1cocn1
Br.C=C.CC(C)[P](C)C(C)C.CCCCN1[C]N(CCCC)c2ccccc21
Br.C=C.CC(C)[P](C)C(C)C.CCN1CCN(CC)C1
Br.C=C.CC(C)[P](C)C(C)C.Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)C2)c(C)c1
Br.C=C.CC(C)[P](C)C(C)C.c1cocn1
Br.C=C.CC(C)c1cccc(C(C)C)c1N1[C]N(c2c(C(C)C)cccc2C(C)C)CC1.F[P](F)F
Br.C=C.CC12CN[P](NC1)NC2.CCN1CCN(CC)C1
Br.C=C.CC12CN[P](NC1)NC2.CN1CCN(C)C1
Br.C=C.CC12CN[P](NC1)NC2.Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)C2)c(C)c1
Br.C=C.CC12CN[P](NC1)NC2.c1ccoc1
Br.C=C.CC12CN[P](NC1)NC2.c1cocn1
Br.C=C.CC12CO[P](OC1)OC2.CCN1CCN(CC)C1
Br.C=C.CC12CO[P](OC1)OC2.CN1CCN(c2ccccc2)C1
Br.C=C.CC12CO[P](OC1)OC2.Cc1cc(C)c(N2[C]N(c3c(C)cc(C)cc3C)CC2)c(C)c1
Br.C=C.CC12CO[P](OC1)OC2.c1cocn1
Br.C=C.CCCCN1[C]N(Cc2ccccc2)c2ccccc21.CN1CCN2CCN(C)[P]1N(C)CC2
Br.C=C.CCCCN1[C]N(Cc2ccccc2)c2ccccc21.CO[P](OC)OC
Br.C=C.CCN1CCN(CC)C1.CCO[P](OCC)OCC
Br.C=C.CCN1CCN(CC)C1.CCO[P](OCC)c1ccccc1
Br.C=C.CCN1CCN(CC)C1.CN(C)[P]1Oc2ccccc2-c2ccccc2O1
Br.C=C.CCN1CCN(CC)C1.CN(C)c1ccc([P](C(C)(C)C)C(C)(C)C)cc1
Br.C=C.CCN1CCN(CC)C1.CN1CCN2CCN(C)[P]1N(C)CC2
Br.C=C.CCN1CCN(CC)C1.CO[P](OC)OC
Br.C=C.CCN1CCN(CC)C1.C[P](C)C(C)(C)C
Br.C=C.CCN1CCN(CC)C1.Cc1ccc([P](c2ccc(C)cc2)c2ccc(C)cc2)cc1
Br.C=C.CCN1CCN(CC)C1.Cc1ccccc1[P](c1ccccc1)c1ccccc1
Br.C=C.CCN1CCN(CC)C1.c1ccc([P](c2ccccc2)C2CCCCC2)cc1
Br.C=C.CCN1[C]N(CC)C=C1.Fc1ccc([P](c2ccc(F)cc2)c2ccc(F)cc2)cc1
Br.C=C.CCO[P](OCC)OCC.c1cocn1
Br.C=C.CCO[P](OCC)c1ccccc1.CN1CCN(C)C1
Br.C=C.CCO[P](OCC)c1ccccc1.c1cocn1
Br.C=C.CN(C)[C]1C=CC=CN1.Cc1ccccc1[P](c1ccccc1)c1ccccc1
Br.C=C.CN(C)[C]1C=CC=CN1.O=c1cccc([P](c2ccccc2)c2ccccc2)[nH]1
Br.C=C.CN(C)[P](N(C)C)N(C)C.Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)C2)c(C)c1
Br.C=C.CN(C)[P](N(C)C)N(C)C.c1ccc([P](c2ccccc2)C2CCCCC2)cc1
Br.C=C.CN(C)[P](N(C)C)N(C)C.c1ccoc1
Br.C=C.CN(C)[P]1Oc2ccccc2-c2ccccc2O1.c1cocn1
Br.C=C.CN(C)c1ccc([P](C(C)(C)C)C(C)(C)C)cc1.c1cocn1
Br.C=C.CN1CCN(C)C1.Cc1cc(C)c([P](c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1
Br.C=C.CN1CCN(C)C1.Cc1ccc([P](c2ccc(C)cc2)c2ccc(C)cc2)cc1
Br.C=C.CN1CCN(C)C1.Cc1ccccc1[P](c1ccccc1C)c1ccccc1C
Br.C=C.CN1CCN(C)C1.[CH2]CCC[CH][P@](c1c(C)cc(C)cc1C)C1CCCCC1.[CH].[H]
Br.C=C.CN1CCN(C)C1.c1ccc([P](c2ccccc2)C2CCCCC2)cc1
Br.C=C.CN1CCN(C)C1.c1ccc([P](c2ccccc2)c2ccccc2)cc1
Br.C=C.CN1CCN(c2ccccc2)C1.COc1ccccc1[P](c1ccccc1)c1ccccc1
Br.C=C.CN1CCN(c2ccccc2)C1.C[P](C)C
Br.C=C.CN1CCN(c2ccccc2)C1.C[P](C)c1ccccc1
Br.C=C.CN1CCN(c2ccccc2)C1.Cc1cc(C)c([P](C2CCCCC2)C2CCCCC2)c(C)c1
Br.C=C.CN1CCN(c2ccccc2)C1.Cc1ccccc1[P](C1CCCCC1)C1CCCCC1
Br.C=C.CN1CCN(c2ccccc2)C1.O=c1cccc([P](c2ccccc2)c2ccccc2)[nH]1
Br.C=C.CN1CCN(c2ccccc2)C1.c1ccc(C[P](c2ccccc2)c2ccccc2)cc1
Br.C=C.CN1CCN2CCN(C)[P]1N(C)CC2.CN1[C]N(c2ccccc2)CC1
Br.C=C.CN1CCN2CCN(C)[P]1N(C)CC2.c1ccoc1
Br.C=C.CN1CCN2CCN(C)[P]1N(C)CC2.c1cocn1
Br.C=C.CN1[C]N(c2ccccc2)CC1.Cc1ccccc1[P](c1ccccc1C)c1ccccc1C
Br.C=C.COC1=CC=CN[CH]1.Cc1cc(C)c([P](C2CCCCC2)C2CCCCC2)c(C)c1
Br.C=C.CO[P](OC)N(C)C.Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)C2)c(C)c1
Br.C=C.CO[P](OC)N(C)C.c1ccoc1
Br.C=C.CO[P](OC)N(C)C.c1cocn1
Br.C=C.CO[P](OC)OC.Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)C2)c(C)c1
Br.C=C.CO[P](OC)OC.c1cocn1
Br.C=C.COc1ccc([P](c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.[CH]1NC=CO1
Br.C=C.COc1ccc([P](c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.c1cocn1
Br.C=C.C[C]1C=C(C)C=C(C)N1.Cc1ccccc1[P](c1ccccc1)c1ccccc1
Br.C=C.C[C]1C=CC=C(C)N1.F[P](F)F
Br.C=C.C[P](C)C(C)(C)C.c1cocn1
Br.C=C.C[P](C)C.c1cocn1
Br.C=C.C[P](C)c1ccccc1.Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)C2)c(C)c1
Br.C=C.C[P](C)c1ccccc1.c1cocn1
Br.C=C.C[P](c1ccccc1)c1ccccc1.c1cocn1
Br.C=C.Cc1c[c]c(N2[C]N(c3c(C)cc(C)cc3C)CC2)c(C)c1.F[P](F)F.[CH].[H].[H]
Br.C=C.Cc1cc(C)c(N2[C]N(c3c(C)cc(C)cc3C)C=C2)c(C)c1.Cl[P](Cl)Cl
Br.C=C.Cc1cc(C)c([P](C2CCCCC2)C2CCCCC2)c(C)c1.Cl[C]1C=CC=CN1
Br.C=C.Cc1cc(C)c([P](C2CCCCC2)C2CCCCC2)c(C)c1.c1cocn1
Br.C=C.Cc1cc(C)c([P](c2c(C)cc(C)cc2C)c2c(C)cc(C)cc2C)c(C)c1.c1cocn1
Br.C=C.Cc1ccc([P](c2ccc(C)cc2)c2ccc(C)cc2)cc1.c1cocn1
Br.C=C.Cc1cccc([P](c2cccc(C)c2)c2cccc(C)c2)c1.c1cocn1
Br.C=C.Cc1ccccc1[P](C1CCCCC1)C1CCCCC1.FC1=CC=CN[CH]1
Br.C=C.Cc1ccccc1[P](C1CCCCC1)C1CCCCC1.c1cocn1
Br.C=C.Cc1ccccc1[P](c1ccccc1)c1ccccc1.c1cocn1
Br.C=C.Cc1ccccc1[P](c1ccccc1C)c1ccccc1C.ClC1=CC=CN[CH]1
Br.C=C.Cc1ccccc1[P](c1ccccc1C)c1ccccc1C.FC1=C[CH]NC=C1
Br.C=C.Cc1ccccc1[P](c1ccccc1C)c1ccccc1C.c1cocn1
Br.C=C.Cl[P](Cl)Cl.[C]1N(C2CCCCC2)C=CN1C1CCCCC1
Br.C=C.Cl[P](Cl)Cl.c1cocn1
